feature,feature_name,max_abs_weight_score
F639,feature_639,0.264028936624527
F206,feature_206,0.24277310073375702
F155,feature_155,0.240216925740242
F98,feature_98,0.23367542028427124
F509,feature_509,0.2303011417388916
F633,feature_633,0.2270723581314087
F784,feature_784,0.22467048466205597
F190,feature_190,0.22199489176273346
F622,feature_622,0.22098971903324127
F92,feature_92,0.21897560358047485
F889,feature_889,0.21659483015537262
F732,feature_732,0.211225226521492
F547,feature_547,0.20877084136009216
F470,feature_470,0.2072172462940216
F22,feature_22,0.20695072412490845
F128,feature_128,0.20628787577152252
F73,feature_73,0.2056451290845871
F95,feature_95,0.2055526077747345
F928,feature_928,0.20493066310882568
F118,feature_118,0.2048889398574829
F70,feature_70,0.20265913009643555
F778,feature_778,0.2026098072528839
F281,feature_281,0.20163851976394653
F339,feature_339,0.20162878930568695
F203,feature_203,0.20047438144683838
F449,feature_449,0.20039160549640656
F894,feature_894,0.1999422013759613
F664,feature_664,0.1987489014863968
F37,feature_37,0.1980079561471939
F588,feature_588,0.19778300821781158
F943,feature_943,0.1976909339427948
F549,feature_549,0.1976226568222046
F520,feature_520,0.19489963352680206
F783,feature_783,0.19379405677318573
F862,feature_862,0.1934579312801361
F211,feature_211,0.19339869916439056
F336,feature_336,0.19290922582149506
F414,feature_414,0.19267548620700836
F787,feature_787,0.19140298664569855
F495,feature_495,0.19011472165584564
F938,feature_938,0.1895948350429535
F892,feature_892,0.1892574429512024
F343,feature_343,0.18884266912937164
F358,feature_358,0.18791615962982178
F276,feature_276,0.18707643449306488
F335,feature_335,0.18697112798690796
F88,feature_88,0.18692144751548767
F21,feature_21,0.18687739968299866
F221,feature_221,0.18682464957237244
F859,feature_859,0.18626654148101807
F84,feature_84,0.1862436980009079
F735,feature_735,0.1859157681465149
F369,feature_369,0.1854558289051056
F950,feature_950,0.1850779503583908
F724,feature_724,0.18442976474761963
F344,feature_344,0.18411974608898163
F868,feature_868,0.18408098816871643
F451,feature_451,0.18244348466396332
F658,feature_658,0.18224705755710602
F294,feature_294,0.18208837509155273
F851,feature_851,0.18208710849285126
F515,feature_515,0.1820543259382248
F220,feature_220,0.18118757009506226
F853,feature_853,0.18010374903678894
F290,feature_290,0.17994803190231323
F816,feature_816,0.17977817356586456
F818,feature_818,0.17975027859210968
F946,feature_946,0.17967888712882996
F554,feature_554,0.1791137009859085
F544,feature_544,0.17902804911136627
F59,feature_59,0.17877653241157532
F762,feature_762,0.1787204146385193
F314,feature_314,0.17852440476417542
F926,feature_926,0.17850907146930695
F954,feature_954,0.17821159958839417
F35,feature_35,0.1781991869211197
F512,feature_512,0.17810095846652985
F151,feature_151,0.1777956634759903
F659,feature_659,0.17765776813030243
F219,feature_219,0.1770453304052353
F715,feature_715,0.17704017460346222
F280,feature_280,0.17680054903030396
F181,feature_181,0.1760975420475006
F445,feature_445,0.17606423795223236
F287,feature_287,0.1760159730911255
F589,feature_589,0.17593668401241302
F472,feature_472,0.17526237666606903
F757,feature_757,0.17517216503620148
F309,feature_309,0.17515820264816284
F68,feature_68,0.17500126361846924
F77,feature_77,0.1748182624578476
F956,feature_956,0.17469312250614166
F400,feature_400,0.17458270490169525
F752,feature_752,0.17408213019371033
F173,feature_173,0.17407594621181488
F41,feature_41,0.17389793694019318
F89,feature_89,0.17372387647628784
F271,feature_271,0.17243562638759613
F837,feature_837,0.1722564846277237
F696,feature_696,0.17206241190433502
F694,feature_694,0.17189152538776398
F224,feature_224,0.1718847006559372
F263,feature_263,0.1716725081205368
F127,feature_127,0.17155759036540985
F320,feature_320,0.17115440964698792
F751,feature_751,0.17085984349250793
F93,feature_93,0.17082950472831726
F593,feature_593,0.170822873711586
F477,feature_477,0.17076615989208221
F579,feature_579,0.17055216431617737
F411,feature_411,0.1703469604253769
F40,feature_40,0.1701383739709854
F376,feature_376,0.16997484862804413
F388,feature_388,0.16994372010231018
F405,feature_405,0.1695004403591156
F608,feature_608,0.16921845078468323
F741,feature_741,0.1685958355665207
F930,feature_930,0.1685793250799179
F262,feature_262,0.1684054285287857
F138,feature_138,0.1682964265346527
F804,feature_804,0.16828101873397827
F626,feature_626,0.16754315793514252
F635,feature_635,0.1671326905488968
F424,feature_424,0.16710230708122253
F932,feature_932,0.16695301234722137
F750,feature_750,0.16693054139614105
F546,feature_546,0.1667170524597168
F296,feature_296,0.16650861501693726
F500,feature_500,0.16639436781406403
F300,feature_300,0.16638757288455963
F94,feature_94,0.16635946929454803
F796,feature_796,0.1662229746580124
F312,feature_312,0.1660751849412918
F541,feature_541,0.16594956815242767
F973,feature_973,0.16545657813549042
F230,feature_230,0.165396049618721
F516,feature_516,0.16522428393363953
F822,feature_822,0.16506944596767426
F921,feature_921,0.16494575142860413
F492,feature_492,0.16484501957893372
